    30.500,       2602,   -198.966,   -112.273,     -6.971,     -3.924,     -1.306,     -0.737,      0.785,          7, FALSE     
    30.500,       2603,     -4.867,     17.947,      7.518,      2.734,      0.926,     -1.773,      4.710,          6, FALSE     
    30.500,       2604,      0.021,      0.869,     -0.038,     -1.541,          0,          0,      3.140,          8, FALSE     
    31.000,       2601,      0.000,      0.000,      0.000,      0.000,          0,          0,      0.000,          1, FALSE     
    31.000,       2602,   -202.452,   -114.235,     -6.971,     -3.925,     -1.306,     -0.737,      0.785,          7, FALSE     
    31.000,       2603,     -1.107,     19.314,      7.780,      1.769,      0.523,     -1.930,      4.710,          6, FALSE     
    31.000,       2604,      0.002,      0.099,     -0.038,     -1.541,          0,          0,      3.140,          8, FALSE     
    31.500,       2601,      0.000,      0.000,      0.000,      0.000,          0,          0,      0.000,          1, FALSE     
    31.500,       2602,   -205.937,   -116.197,     -6.971,     -3.926,     -1.306,     -0.737,      0.785,          7, FALSE     
    31.500,       2603,      2.783,     20.198,      7.837,      0.771,      0.114,     -1.997,      4.710,          6, FALSE     
    31.500,       2604,     -0.017,     -0.671,     -0.038,     -1.541,          0,          0,      3.140,          8, FALSE     
    32.000,       2601,      0.000,      0.000,      0.000,      0.000,          0,          0,      0.000,          1, FALSE     
    32.000,       2602,   -209.423,   -118.160,     -6.970,     -3.926,     -1.306,     -0.737,      0.785,          7, FALSE     
